date,momentum_20,reversal_5,low_volatility_20,volume_price_corr_20,volume_expansion,amihud_liquidity_20,overnight_gap,random_baseline_s143,mock_llm_quality_momentum_v1,mock_llm_quality_momentum_feedback_v2
2023-08-02,0.8808326149794368,1.0280615594010107,0.8571854971690148,0.9209021331251398,0.9100006127162535,0.9299245634238882,0.7812508225570372,0.8097577634507688,0.8232144322143122,0.916037554615157
2023-08-03,0.8900855067638823,1.0247244557726363,0.8542315924939748,0.9193049402122829,0.9135952133935528,0.9252129484489675,0.775376787099531,0.8111885630222975,0.8267810524436229,0.9196877681457198
2023-08-04,0.9016685247083411,1.040974908785343,0.8720473561045637,0.9358840936921585,0.9314470110392208,0.9370055502985519,0.7773068385578542,0.8271494955421613,0.8313325667674981,0.9351268304485549
2023-08-07,0.9092156751332184,1.0466509740485987,0.8701461741950016,0.9384012544998305,0.9404983537225428,0.9246090133401954,0.782471861280976,0.8161762964303008,0.8350897824372411,0.9359353269411834
2023-08-08,0.9204823344756525,1.046129844609657,0.8772727348659727,0.9425922191440796,0.9469371669901029,0.930323507766305,0.7915121238169518,0.8269037603701727,0.834688686774229,0.938126013562938
2023-08-09,0.9205856524331748,1.0425514548999502,0.8798979251482015,0.9524358309726043,0.9365213027273025,0.9294608743358971,0.7910428392772922,0.8319696770752205,0.838113585386009,0.9432789516410304
2023-08-10,0.9093651107390271,1.0296392428601442,0.8690898600686695,0.939935966024432,0.9212529620827001,0.9258125471453508,0.7743646727996103,0.8243261707406223,0.8275006935599495,0.9312834713821265
2023-08-11,0.9013656988039964,1.0376635129189353,0.8638605679159398,0.932544812872193,0.9052834613080909,0.9226098924583739,0.7673951525011965,0.8229116708173628,0.8211552643299302,0.9298121355518285
2023-08-14,0.8994390725466347,1.0083064724650417,0.8594965277188715,0.9235465538000138,0.8837073215155077,0.9116040360599568,0.763223773889022,0.8220773627731469,0.8259498509159068,0.939756718233076
2023-08-15,0.9122119500087323,1.0411638919474662,0.8747808442717703,0.947222240388044,0.9000048774721956,0.9134956458447423,0.785883304648399,0.832348589122729,0.8414495633148869,0.9587020197894552
2023-08-16,0.9040985721664772,1.0238086842115977,0.8660746302639694,0.9433301048554782,0.8974903934608793,0.9054097348058001,0.7849737306521928,0.817719376753153,0.8284246652006638,0.9529702309656815
2023-08-17,0.91169839853661,1.026655608006109,0.8709366353194649,0.9363931138041421,0.8999079841678821,0.9037048305036108,0.785788563032071,0.8224637660950764,0.8355466698925651,0.9648357875148479
2023-08-18,0.8998404138265468,1.0320042589885996,0.8603895884489865,0.9434109659784018,0.8943018226895479,0.8881445933297808,0.7803427754062443,0.8188899152270291,0.8278070328984967,0.9578230256474535
2023-08-21,0.9174987694492853,1.0361138998032966,0.8638531281476511,0.9549766576652657,0.902918622206496,0.898626049249311,0.787780475381811,0.8259710168882868,0.8307348757586258,0.9617189803436104
2023-08-22,0.9268171202978138,1.0314862843633927,0.865538798087077,0.9676929390047473,0.9041541535101867,0.8979076926397046,0.7956415083117169,0.831179578570142,0.8322370235785271,0.9692391143562585
2023-08-23,0.9289733302862021,1.0323403476366277,0.8712581742933506,0.9651802334742421,0.903708553752579,0.8926933643349467,0.8058980376833154,0.8288011298772978,0.8422230097447713,0.971277747505341
2023-08-24,0.9264374428818001,1.0216019696921088,0.8720866994074326,0.9657863197109499,0.9065182571736735,0.895048875318065,0.8090342602602522,0.8281411537716203,0.8389502450696542,0.9720242765212246
2023-08-25,0.9141760052130847,1.0144989122146177,0.8699078407568863,0.9587947128000275,0.9042751513027697,0.8904163744096049,0.7993389187009561,0.8184065435925466,0.8349605562393747,0.9570360312320805
2023-08-28,0.9164122508935474,1.0252207216452593,0.8746464123604905,0.9630669090190174,0.9165445294777396,0.8990045970282557,0.7996259961517376,0.8224473895813547,0.8390858798379621,0.95455450490057
2023-08-29,0.9125652835537859,1.0148794861031105,0.8773052836946624,0.9653597108614826,0.9154924071276779,0.8920374365036371,0.7938254816373825,0.8163917583995183,0.83323619153251,0.9499247937837935
2023-08-30,0.9145848754521834,1.0184097303979307,0.8700083105756418,0.965952798446602,0.9063773655475619,0.888646326753027,0.791636330152284,0.8049423429298732,0.825114879820739,0.9515181528279422
2023-08-31,0.9007162512772056,1.0078460674020788,0.8653627013992959,0.9490849304434664,0.8983514207524995,0.8728018738404133,0.7749557216704885,0.7906168211194143,0.8148502748466405,0.9432791596818586
2023-09-01,0.8976087098371255,1.0110723233607062,0.8657579637246684,0.9531067856117446,0.9010122381235023,0.8772895080184275,0.78639478605406,0.7898435611806427,0.8198366517592441,0.9424325918217822
2023-09-04,0.906797120530091,1.039413929683217,0.8712419563330357,0.9616580783515158,0.9070256650738927,0.88970323208977,0.7916866739379198,0.79520901372495,0.8262052208291134,0.9481251276208705
2023-09-05,0.90988229173741,1.0497102327104946,0.8729012478397319,0.9728015684806963,0.9088231061079086,0.8925598246428378,0.7970622870251092,0.7884030653327737,0.8289665082452763,0.9582818789315973
2023-09-06,0.8970800951096438,1.0559619431597724,0.8724882633637003,0.9726277034059687,0.905123307425675,0.8934336426853879,0.801124560584725,0.7805861695031476,0.8183779443567031,0.9369339015151567
2023-09-07,0.8975276320856087,1.0476831883018138,0.8764672944286223,0.9807876328834503,0.9179503356688794,0.8888332711460215,0.8019965120357764,0.7722853278014145,0.815028457215521,0.9384926890159432
2023-09-08,0.902296538250083,1.0771646789107643,0.8884111606275638,0.988138322004527,0.9179046192323095,0.9009852061957155,0.8116237283449607,0.784304831778536,0.8194513801012923,0.9448491049532337
2023-09-11,0.906770375588552,1.074846906029151,0.9005383380160785,0.9882845065130774,0.9273251750466817,0.8991768825346548,0.8121824667063725,0.7888723977289976,0.8242191874518194,0.9559374419444816
2023-09-12,0.9120781768278295,1.0784757245050642,0.9061535455442457,0.9833753069015403,0.9244326746926421,0.9077140479239089,0.8154600042959933,0.7953331589711663,0.8254768627205917,0.9644657790282543
2023-09-13,0.9275140948417033,1.0713207107934082,0.9106808157000875,1.003154740837691,0.9304597096468562,0.9164554177542806,0.8172320826926077,0.8057961229441308,0.8440371274540424,0.9788845671275479
2023-09-14,0.9435607337612923,1.0692590149739232,0.9120890486146523,1.0225969433426443,0.9280860263295201,0.9209283289528746,0.8272095397884224,0.8107820670868122,0.8537058269252104,0.9899411379927555
2023-09-15,0.9616503199742804,1.1010149239345786,0.9262911702290896,1.0421390404584796,0.9336462040039438,0.9305126966585422,0.8430732563208285,0.8181996129412072,0.8665322449634403,1.0098498373294953
2023-09-18,0.9724022565606856,1.1061557889309004,0.9242870380984738,1.0530849694702733,0.9423893702168015,0.9330094724412689,0.858094752807555,0.8253586319815357,0.8718770812011288,1.01646308507198
2023-09-19,0.9669540177448243,1.09889985339175,0.9178233253396737,1.0456305999729762,0.9375824246546487,0.9268236173729066,0.8447655614530323,0.813377403385423,0.8695333598549356,1.0085100015040644
2023-09-20,0.9575125403164192,1.0843217315985,0.9096335784234212,1.0304776141130199,0.9307691057277475,0.91701722111162,0.8279395502221512,0.8043367147162863,0.8580405060672107,0.995172124657923
2023-09-21,0.9626271315085525,1.0839656794387214,0.9228354553697985,1.041791949063734,0.9454751216078231,0.9325718462958621,0.8393019265413884,0.8139626457501323,0.8712973205888259,1.0042837857459672
2023-09-22,0.9760767781040591,1.096854726598142,0.9370263748500068,1.0523697385005846,0.9602406736796764,0.9391324339331018,0.8462623942906421,0.8258684235210959,0.8809502968332483,1.0123688770772332
2023-09-25,0.9915403508577503,1.0930819371940108,0.9425098300332138,1.0431352044514417,0.9729003846449847,0.9388830384056985,0.844338340715049,0.82846986603349,0.9017501890680106,1.0203992309406122
2023-09-26,0.9713357696140024,1.0833062340963036,0.9399812845450087,1.0531183319673534,0.9608207083935466,0.9456463587366424,0.8359091859722156,0.8251036827922472,0.8835945343468746,1.0096497887235851
2023-09-27,0.9883996551434463,1.1006398575291902,0.9474976125494381,1.0560806390733704,0.9828344793092512,0.9478440857343389,0.8437801583017702,0.8373591082080101,0.8943012214209227,1.021193369753778
2023-09-28,0.9823278477789353,1.0830825364867667,0.9408239024005601,1.0486758259262527,0.9629093746074753,0.9349443270329348,0.8340028974817888,0.8309248578633655,0.8868607637932636,1.0150151049709133
2023-09-29,0.9819420539367877,1.0715241464320413,0.9339180740369508,1.053175881741448,0.9573681906200004,0.9289546384474021,0.8294206902202557,0.8221161398046976,0.8851684067723262,1.0168121966803636
2023-10-02,0.9904442429923083,1.09316162007121,0.9434689798702275,1.065144749158289,0.9766491501019491,0.9348729109124334,0.8365380002574607,0.8305188981230013,0.8985430810859882,1.0304673038727377
2023-10-03,0.9888168143811795,1.0889553630735644,0.9413808971101972,1.0610097964459233,0.9594808377384049,0.9430176724940613,0.8303242006352132,0.8224322963196731,0.887099347477522,1.0296762308306282
2023-10-04,0.9872273442031899,1.0660366967959902,0.9378271340791716,1.0617293343789063,0.9593071202765151,0.9534603237584284,0.8329936780554693,0.8170210308573301,0.8818144652050954,1.03240537938975
2023-10-05,0.9937613232645013,1.074253099485593,0.9350754493970689,1.070894932704511,0.9560029716929059,0.946997726713488,0.8290152170374248,0.8195243875582715,0.8920974135399531,1.0330419508276916
2023-10-06,0.997888907760329,1.0811238263171796,0.9339512155044349,1.0702397371868775,0.9533802065950062,0.9501245309928031,0.8305861346120655,0.8255467007288597,0.8990292610017555,1.0421893069247998
2023-10-09,0.999694755519922,1.0884945387003204,0.9431743764959654,1.075183468673408,0.956351807572631,0.9628222113859788,0.8348695148854021,0.8248847797332908,0.9144888706831944,1.0439507455535697
2023-10-10,1.0196947712942819,1.0897617309135332,0.9403855195106154,1.0728312125261443,0.9620995272274152,0.9670420573490388,0.8532917372660679,0.8287190786890971,0.9142950234210179,1.0516751851497186
2023-10-11,1.02649553754647,1.089428071363557,0.9446670209568634,1.0812579880550852,0.9690263521717539,0.9758757154787998,0.8537414192301052,0.8227688506226537,0.9164438729218678,1.0447049476034704
2023-10-12,0.9959385520617134,1.082343415492756,0.9269886463509117,1.0680919510024005,0.9557064655428956,0.9542973624922312,0.834913617608408,0.8069610608325766,0.8989001076693853,1.0142320421780247
2023-10-13,0.9964515226816262,1.093781805155405,0.9307393776769184,1.0750654795962498,0.9541915203441897,0.961986138482775,0.8449879641266776,0.8179084483277043,0.8960240725481732,1.0078648639328165
2023-10-16,0.9975254773031184,1.0837868703872944,0.9342138426688401,1.0828891255826876,0.9474512679705973,0.9613924092712262,0.842475604075224,0.812057305319731,0.8899038753306279,1.0094966054630374
2023-10-17,1.0012837768961884,1.080363543221661,0.9194022587594051,1.0530466501418518,0.9278671764119982,0.9616807592552142,0.8163704454472045,0.7867141619853044,0.8728875080412841,1.0082420639715464
2023-10-18,0.993486143724859,1.0730833496019854,0.908410338234808,1.0413276369541509,0.9222683770854769,0.9464301153249404,0.7999685012987656,0.7769713321483535,0.8612151941542106,0.9926288396832454
2023-10-19,0.994010809045665,1.066238180719043,0.9061026784917086,1.046634543461,0.9172156785962344,0.9489800976200057,0.7995004855773212,0.7852770448514915,0.8566861496685952,0.9775129522398354
2023-10-20,1.0061153801119525,1.0803438123072662,0.9110729760137555,1.058405637873271,0.9249494955687884,0.9490563112249341,0.8052777576673915,0.7895130167173688,0.8612971875572363,0.9877209782859425
2023-10-23,0.9937696861043823,1.0742815645708919,0.9049481102262105,1.067923920778106,0.9195718935874351,0.9488186701059097,0.807466211660357,0.7811541444377222,0.8505214320854619,0.9736996477416265
2023-10-24,1.0103209996299651,1.0815043008309657,0.9131056291638602,1.072133364071288,0.9210199718560907,0.9523262784050889,0.8015972446502225,0.7835694272437812,0.8507357697917349,0.9829623154300168
2023-10-25,1.0121219218704547,1.0804139572575233,0.906364865268225,1.0607613287475515,0.9277523423483001,0.9523067318882092,0.7930038684442952,0.7842812726758775,0.8543116093160145,0.9864761207129388
2023-10-26,1.0009737616150383,1.064182949418668,0.8998346572410848,1.057112144420385,0.9179934348485462,0.9404000815712276,0.7802561431784042,0.7779768499904051,0.8502113280048933,0.9771265247838737
2023-10-27,1.015764017779857,1.0731264981229658,0.90832400094873,1.0658554071569624,0.9268110907259636,0.9493619404441375,0.7902144894295942,0.778396888242853,0.8468535986269929,0.9938237927767349
2023-10-30,1.0214632921775608,1.0706393776837486,0.9119864881462255,1.0660365320714653,0.9318885307082273,0.9537067702385583,0.7944433073060589,0.7877557581168392,0.8484675397771327,0.9965728596597945
2023-10-31,1.0249612358360942,1.0871536472501677,0.919893537550611,1.0712032451117575,0.9491411345326435,0.9594349347353219,0.803869795574161,0.8048506633937706,0.8531467412791623,0.9995419495471012
2023-11-01,1.0173755811617495,1.0695541180776384,0.9120553194131946,1.069391567883878,0.9500742423002788,0.9523268963861351,0.7916433747313897,0.8038581516076199,0.848631297348061,0.9956590252415325
2023-11-02,1.0230254374020584,1.0840722997441192,0.9040786775054793,1.0757838485717566,0.9455437188082247,0.94631896099863,0.8020727526819157,0.8018354013073855,0.8383915893315538,0.9944025580259664
2023-11-03,1.0132642237854184,1.0837499053832946,0.8996413772409657,1.0749960584246903,0.9371302735232285,0.9331747209603973,0.8006113515389929,0.7943360957809643,0.8350632510278745,0.9825639630178246
2023-11-06,1.0149649495459536,1.081236291330685,0.8998136303517997,1.0762073056417463,0.9372706681609707,0.9424143945755666,0.8067497748777755,0.7965610059312941,0.8355097072727532,0.9898962175260283
2023-11-07,1.0098197870605188,1.0894810940177457,0.9046484056099632,1.085921038396038,0.9320962803901952,0.9460599417717543,0.8131235651999579,0.7983158839118238,0.8268215238797745,0.9897603993634526
2023-11-08,1.0086371707473778,1.081617832816431,0.90369399742719,1.0785317510901775,0.9161534802549638,0.9373889589167511,0.8129385262105132,0.7771382163251279,0.8209024602474657,0.9841367114469644
2023-11-09,1.0183932793183845,1.0722837912972807,0.9125712118254826,1.0913671545696213,0.9096201154386604,0.9491720525727784,0.8091401336406709,0.7768168351642221,0.8227704738752337,0.9880617039582134
2023-11-10,1.0170290892892113,1.0757408021441432,0.9137184084323828,1.0925092670573109,0.914255549236477,0.9495930412606721,0.8120882689644328,0.7784056988856686,0.8316957152967738,0.9884088385982527
2023-11-13,1.0350154025443445,1.0951666502041162,0.924044381177083,1.1063043966882387,0.9362414060114216,0.9593803573028783,0.8253204563399967,0.7929429495415505,0.8411130578091991,0.995959573164299
2023-11-14,1.0573332316899964,1.096704651131998,0.9290194923413806,1.1200646385188606,0.9405213523476756,0.971355726140174,0.8265044020789237,0.7989041567338202,0.8574426936561862,1.0103379395938314
2023-11-15,1.059383105754963,1.0821549869807345,0.9225412262219281,1.1112228938510775,0.9469809322732345,0.9560799973585028,0.8236220009979816,0.7960294306954995,0.8541031734944783,1.0115654271366725
2023-11-16,1.061473980658861,1.0786885354782145,0.9189527074252074,1.109162953890105,0.943239280780763,0.9522268981183147,0.8277642714795681,0.7948035870937238,0.8390799016035363,1.0042804015794127
2023-11-17,1.038000523280313,1.0813712442722456,0.9139551097583737,1.1004897387863763,0.9287312097871262,0.9451085408762674,0.8195074341791379,0.7853959039341268,0.8365426046421611,0.985742020388245
2023-11-20,1.040061537213217,1.0883235917205203,0.9127131268680648,1.0948851590573607,0.9229777127784332,0.944338039767843,0.8208296121438372,0.7885150937634481,0.8247282605319581,0.9862284059196669
2023-11-21,1.0418859241204605,1.0994969135850787,0.9136533601342894,1.100253361557109,0.925860226263139,0.9475504552207027,0.8253350449763169,0.7929304256765897,0.8270600452370329,0.9846444200938821
2023-11-22,1.0547428868877526,1.0950799119303738,0.9280845700956226,1.1068103604358102,0.9211480676220225,0.9509892686958856,0.8314659551916281,0.7999650789977237,0.8256106448199855,0.9956300597867512
2023-11-23,1.0509444150080356,1.099490200562859,0.9164935416110758,1.0934621780797045,0.9181560952773973,0.9462980355719507,0.8319835834090481,0.7986601186040522,0.824357012513531,0.9776088807870708
2023-11-24,1.0410387273690267,1.0860340695766848,0.9159238417586797,1.0977640096334451,0.9126232212329525,0.933468291035566,0.8234359717346449,0.7974358226658238,0.8218295521800478,0.9628820885896802
2023-11-27,1.0198631343387243,1.0767432850718155,0.8990165948763249,1.0825937648293265,0.9103022998717369,0.9276450243765425,0.8084430776915249,0.7800620930553852,0.8105388232345617,0.9422152514377893
2023-11-28,1.0232102078437912,1.0749924474904942,0.9026102039427262,1.0819987487797291,0.9135288725853433,0.9334351882818299,0.8096483033626672,0.7855394078105115,0.8112189343275408,0.9406963393167204
2023-11-29,1.0112197419568938,1.0733870888875934,0.8964681757287413,1.082709364621225,0.9043250523923541,0.9281966679597123,0.804075812806272,0.7764012878482991,0.7999777705214208,0.9294086107702956
2023-11-30,1.0038310225190956,1.0679321501174739,0.9036637443179812,1.0875335883884623,0.9066242384515047,0.9308478391050888,0.7998762928900447,0.7754192909468194,0.8035541457627574,0.9267808610229908
2023-12-01,1.0004368760738602,1.0798047671355737,0.8964415903103262,1.0882059544232476,0.9051437286166154,0.9233765716344617,0.7951541326099668,0.7639112102077141,0.7965255982013101,0.9241073605311021
2023-12-04,1.0101192597481543,1.0620692144548332,0.8967299593328762,1.0863093949964573,0.9108821320374252,0.9190702694985587,0.7956851681521127,0.7639576142339751,0.8000317072984767,0.9280220268506354
2023-12-05,1.0006765523790726,1.043452878819524,0.8871287799212207,1.0799242986090543,0.8967458635816635,0.9119386722638556,0.789626795137418,0.7617001392345323,0.7909000039397778,0.9199381681116737
2023-12-06,0.9933456602612776,1.0342476966454657,0.8780219883476218,1.0777193696082343,0.8933537806137634,0.8998972419226957,0.7828205511808661,0.7550783765386212,0.7838502014305627,0.9134116308655905
2023-12-07,1.0059504790610754,1.0464190021311512,0.8904851734558772,1.0878140904578883,0.9074747169177605,0.912719024585625,0.7959765328310305,0.7644062324773918,0.7898306404168284,0.9268973795593067
2023-12-08,0.9970404869584667,1.02923653992804,0.887775764342859,1.0653553693578603,0.900267806700529,0.9073693355118978,0.7822534848733028,0.7589500357663179,0.79795282163431,0.9164051247304769
2023-12-11,0.9873991858932234,1.0322115065532524,0.8789250776956842,1.0564174589358162,0.8905682462652169,0.8990904795414045,0.7678954043598064,0.7432192744940878,0.7876006151665799,0.9093995810303528
2023-12-12,1.011898976441629,1.0423276475257002,0.8903343502825761,1.0642381562109267,0.9111574555173021,0.9227025885362058,0.7759994807597945,0.757714744289702,0.8051431016996825,0.9282866158211004
2023-12-13,1.0234839486139609,1.045460187014688,0.9065233361442019,1.0746995893372469,0.9281245095358444,0.9368623027039182,0.7923173612456591,0.7678314247120925,0.8192108988009432,0.9320702382276703
2023-12-14,1.0292312021134309,1.0364846723526548,0.9119550929548943,1.0727336425428957,0.9244458345318175,0.9309201901335551,0.7876371450725658,0.7641094914578083,0.813226706297966,0.935115381993423
2023-12-15,1.0131924094586389,1.034858631929901,0.9060613578851271,1.068666246143563,0.9274491798378036,0.9257752473269067,0.7790367757880466,0.7673760773762798,0.8126134471211848,0.918789395074586
2023-12-18,1.0293783104382945,1.032681907840984,0.9106681083208901,1.0737700311507004,0.9396682565731903,0.9239234637317548,0.7884451030504211,0.7713425877237277,0.8179648743437568,0.92586767713837
2023-12-19,1.0331627480561625,1.0489916433210125,0.9270579327124852,1.0842181293605022,0.9501854051452695,0.9456090242125897,0.8002697465851066,0.7749187187931272,0.8296190478625409,0.936516005729911
2023-12-20,1.0270243082708093,1.0432224498999678,0.9213459101808865,1.0591440984659235,0.9454441599149818,0.9354776186994886,0.7983426795422603,0.7696957664009738,0.8255415079181848,0.9332322272866805
2023-12-21,1.0322444257172445,1.0515761915243045,0.9191295689494675,1.0551605110727462,0.9441857846827664,0.9432764760685057,0.8077855802441448,0.7741029441374893,0.8281361361361118,0.9385546991896282
2023-12-22,1.0419995672115463,1.0563288882901007,0.9174760719634308,1.0615788423058892,0.9480322340335187,0.9383889209444618,0.8012105915621909,0.7743682994206461,0.8332806468425193,0.9419107031963373
2023-12-25,1.0408214328824812,1.0532910870335768,0.9274498150443308,1.0590150071945987,0.9508149346155352,0.9537116411361729,0.7995071044671842,0.7798196746954524,0.8332721231935967,0.9419951493686017
2023-12-26,1.0497940249299993,1.0491043165265292,0.9273488078940471,1.074788124692004,0.9582673853810468,0.9559659554805461,0.7867249495058897,0.776965470560162,0.8321036323185319,0.9526853302509883
2023-12-27,1.0377258461271048,1.044876557155927,0.9266906480875127,1.0702392040689435,0.9310447183605062,0.9535522495144956,0.7736755742214827,0.7708302582199553,0.8218645002584339,0.9448873218539006
2023-12-28,1.0313066070176893,1.02220458911637,0.9198695885940049,1.0652840062612783,0.9285610902770501,0.9451607826129219,0.765055419850964,0.7638878175123477,0.8191711296400501,0.9396224874946353
2023-12-29,1.0307909537141804,1.021693486821812,0.919409653799708,1.0647513642581476,0.9280968097319117,0.9446882022216155,0.7646728921410386,0.7635058736035916,0.8187615440752302,0.939152676250888
