date,momentum_20,reversal_5,low_volatility_20,volume_price_corr_20,volume_expansion,amihud_liquidity_20,overnight_gap,random_baseline_s143,vwap_reversion_5d,vwap_reversion_10d
2023-08-01,1.128317390512021,1.122402260017297,0.9738901709992523,0.9540218117757758,0.8375470690842659,0.9910611627584046,0.9684763328353999,0.8929410713388112,1.0806933177691656,1.002695034796933
2023-08-02,1.1248816239101365,1.1191775267581312,0.9764762329296578,0.9530812269238587,0.8393355779462828,0.9891606662584116,0.9756727756048086,0.8754762454572416,1.0629766992202099,0.9943026411955703
2023-08-03,1.1364065070784466,1.1238112757632666,0.9748897025676708,0.9485268397754563,0.8355082432997072,0.9889801955177207,0.9818176746184571,0.8785446881923346,1.0721362136644546,1.0028083938355148
2023-08-04,1.1545072239628087,1.1476386679289108,0.999111801323035,0.9733202404295522,0.8586821383396107,1.0155207812590687,0.996981479230383,0.8868022999980413,1.0892566225830314,1.0241161729411237
2023-08-07,1.1558180857775493,1.1420215339563105,0.9973815502264959,0.9659556475893721,0.8542651894300974,1.0030809815835633,1.0048247666332963,0.8901671611288343,1.0989085794268978,1.0329860938020938
2023-08-08,1.166370328463687,1.1600057648910738,1.0011820596130154,0.9753885032313544,0.8624629680013106,1.0157423929338634,1.0087616339408494,0.8996748638832274,1.1125646486784466,1.0451207021031548
2023-08-09,1.1731455520262686,1.1611779480502584,1.0026710545350992,0.9765057961387827,0.8668894854480983,1.0059401813398365,0.9977504808782718,0.8981920119468312,1.1202752144349681,1.0523638514398161
2023-08-10,1.152174551316064,1.1504285383541868,1.0043852760349317,0.962926631580082,0.8505475885633634,0.9971934189062074,0.9814207726124783,0.888136967595362,1.106231680364535,1.0428380978476401
2023-08-11,1.1466479973232973,1.1492694917189612,1.0044526519624766,0.9516794108441313,0.8608702411113592,0.98605382943418,0.9701799254754995,0.8760500870382498,1.1104476987762573,1.0396643312472846
2023-08-14,1.1521003201996702,1.1302849419554368,1.0025599886898724,0.949829782330981,0.8561403728947186,0.9797205223287289,0.9736240677841729,0.8831864475663309,1.1086803617204635,1.0214432385567735
2023-08-15,1.1828318422104316,1.1411458193206065,1.0174578394666007,0.959254322088444,0.8804474455466006,0.9902968514496222,0.9787999802315579,0.9012673960169905,1.125094904581976,1.023331699636188
2023-08-16,1.179052912359371,1.1244277573735717,1.0177375088324374,0.9502490382141542,0.8703637380967983,0.9875403412159312,0.9646371884968031,0.8905908995874596,1.1195245218221936,1.011100910453428
2023-08-17,1.1745025294536449,1.130525345967963,1.0284054808414567,0.9498342500506894,0.8708249308052335,0.993845936845376,0.967291612842196,0.8981179538639791,1.1149850185383026,1.014383521925994
2023-08-18,1.1629028516667934,1.1164938840527991,1.0246944233118618,0.9417202272872507,0.857859859043248,0.9840545948458143,0.9554508416175791,0.8925971498232917,1.1135922364077429,1.0135722222268069
2023-08-21,1.1575924386322722,1.1277832672253056,1.036058376562771,0.9635330415870333,0.8630608931495873,1.000083390278607,0.9564887967031777,0.887410246214081,1.1208305044727727,1.0211725883205025
2023-08-22,1.1652027861218968,1.133936670652386,1.0440316159873906,0.9658006719211082,0.8642484161402392,1.0123643210033522,0.9585595937211204,0.8992309351249674,1.1340221814869769,1.0327273016142655
2023-08-23,1.1728645697287434,1.1157310053375042,1.0332312549777003,0.961686275233091,0.8598982193538708,1.004882918092829,0.9581163426482254,0.9003579081355501,1.1363760745216718,1.0234842722850008
2023-08-24,1.1617619106866892,1.1178568306763499,1.0207995211986491,0.9624414840742384,0.8471349942593467,0.9955009368556479,0.9502480040611065,0.897437508517914,1.1411597756461878,1.0275735491032711
2023-08-25,1.1714498371850304,1.1258416704519876,1.008661089548094,0.9625473370612375,0.8576787945218797,1.0027904132523995,0.9410427189905102,0.895168736076355,1.1290824018956185,1.0198722412919023
2023-08-28,1.1750862864172473,1.1291535548836567,1.021220204794363,0.980465283213867,0.8675196151699832,1.025877377767057,0.9587335499456724,0.8976855030603804,1.1329051594158948,1.0304539281621956
2023-08-29,1.1844469455773259,1.1340062216487286,1.0224564384004207,0.9712639191803104,0.8604604143184064,1.0129289314506278,0.9328376320705044,0.8818127651069263,1.1240304606729201,1.0346763311881473
2023-08-30,1.1585937020612327,1.1321608804153502,1.0169703992717811,0.9547997045022891,0.8613928792837647,1.0060299534339427,0.9274198630372645,0.875145182882561,1.1089036650824098,1.0217455929664903
2023-08-31,1.1486204582211612,1.127205651208789,1.0135262129743643,0.9469215471800095,0.8593209276022467,0.9999399381076081,0.9068903457655757,0.8770527829820399,1.0962583490247362,1.0038458337572105
2023-09-01,1.1457481687927364,1.1306712061014845,1.0184461268892289,0.9379281576538154,0.8513156900378102,1.0029548224069502,0.9101367160073421,0.870799799895968,1.0932804046707372,1.0122597305760501
2023-09-04,1.1589137550008963,1.1340221694443644,1.0398733385182608,0.9435281609435284,0.8751046628230088,1.023286149582922,0.9220907042350124,0.8966772327526319,1.1087137897233903,1.0168497162612555
2023-09-05,1.165882367076492,1.1470079637183024,1.031730955675859,0.9494376517709529,0.879402830812221,1.028471128036661,0.9212784755295522,0.8859850836469442,1.1188469659057998,1.0265500334635784
2023-09-06,1.178883602160427,1.1361295870518247,1.0375928196755322,0.9395481654364799,0.874199160605877,1.0346691661507128,0.9259836003608426,0.8714991187417277,1.1222540203346822,1.0372301822485794
2023-09-07,1.197096351819793,1.137784809887662,1.0432393388666898,0.9496270464399914,0.878453065655434,1.0476445800801324,0.9304238860434799,0.8725798060462766,1.1407174998604788,1.0443100437749715
2023-09-08,1.1964978036438831,1.137215917482718,1.0427177191972565,0.9491522329167714,0.8780138391226063,1.0471207577900923,0.9299586741004582,0.8721435161432535,1.1401471411105486,1.043787888753084
